calling,calories,heart_monitor,image,period_tracking,price,rating,sleep_tracking,step_counter,title,waterproof,amoled,bluetooth,sports_modes,touchscreen,brand,display_size,battery_days
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/a/w/-original-imahh7xgvryvv4gy.jpeg?q=70,0,2499,1.1,0,0,"fire-boltt glitz 1.19 amoled display, rotating crown, 1...",0,1,0,0,0,3,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/h/u/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-original-imagvp25gpqfnwtk.jpeg?q=70,0,915,0.0,0,0,"avonix trendy latest gen9 smartwatch, golden & pink str...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/2/o/h/-original-imahhh4y5jmzmsfk.jpeg?q=70,0,1899,1.2,0,0,fire-boltt hurricane aura 1.26hd display diamond cut ro...,0,0,0,0,0,3,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/k/y/39-h9-black-69-d-android-ios-gamesir-yes-original-imah8fxfxmcnhayv.jpeg?q=70,0,867,1.9,0,0,gamesir h9 black-a1 full screen touch watch specially m...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/i/5/39-i8-blk-a1-69-android-ios-gamesir-yes-original-imah4xghnf5cgctg.jpeg?q=70,0,733,1.7,0,0,gamesir i8 black with 1-strap full screen touch watch s...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/a/r/46-9-g1o3ppsp69293-android-ios-pa-maxima-yes-original-imaguxdtz5cya34r.jpeg?q=70,0,1199,1.8,0,0,"maxima max pro velocity 1.83""ultra hd 2.5d curved displ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/w/j/44-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-9-original-imah2u9dzggxn2an.jpeg?q=70,0,999,0.0,0,0,"veritas enterprises trendy latest gen9 smartwatch, gold...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/a/g/l/1-99-android-ios-latest-gen9-rose-gold-with-diamond-metal-strap-original-imah29xektfkpfeg.jpeg?q=70,0,998,0.0,0,0,siacart gen 9 model fitness health music play smartwatc...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/j/f/49-gen-9-smartwatch-diamond-edition-with-2-straps-android-ios-original-imagvvswudadbybe.jpeg?q=70,0,980,0.0,0,0,pushkar traders gen 9 smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/n/2/35-gen9-69-metal-watch-69-android-ios-wtg-yes-original-imah7y3n7qak5fnm.jpeg?q=70,0,1478,0.0,0,0,wtg gen 9 with bt call specially made for women & girls...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/5/f/46-9-g1o3prsa69292-android-ios-pa-maxima-yes-original-imaguza2tffjgxrf.jpeg?q=70,0,1399,1.8,0,0,"maxima pro velocity 1.83""ultra hd smartwatch",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/p/g/m/44-android-ios-gen-9-red-bead-diamond-bluetooth-smart-watch-for-original-imagvut3u4txfxr7.jpeg?q=70,0,933,0.0,0,0,techmaze gen 9 model fitness health music / the next ge...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/d/6/u/33-vbsww72-android-ios-lifelong-yes-original-imagys89pfjszdqk.jpeg?q=70,0,1399,1.2,0,0,"lifelong smartwatch for women | 1.28"" hd display smartw...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/d/9/44-gen-9-model-fitness-health-music-smartwatch-android-ios-original-imah2hyackqzgcbx.jpeg?q=70,0,1240,0.0,0,0,siacart gen 9 model fitness health music smartwatch sma...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/y/m/-original-imagx8ncryzjnyhf.jpeg?q=70,0,1499,1.3,0,0,fastrack revoltt xr1-1.38|bt calling|fast charge|100+ s...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/h/b/v/-original-imagqscmtjayzfjf.jpeg?q=70,0,1199,1.8,0,0,"boat ultima connect with 1.83"" hd display,advanced bt c...",0,0,0,0,0,2,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/x/1/49-edge-lite-grey-69-android-ios-punnkfunnk-yes-original-imahgptdxgcyhrhq.jpeg?q=70,0,846,0.0,0,0,punnkfunnk newly edge-lite smartwatch with bt calling f...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/q/j/49-gen9-smartwatch-diamond-edition-2-straps-super-amoled-display-original-imagvp24b396hgcg.jpeg?q=70,0,891,0.0,0,0,ultron gen9 smartwatch diamond edition 2 straps super a...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/s/z/-original-imagjhhmeznavfyy.jpeg?q=70,0,4499,1.3,0,0,fastrack reflex play+ 1.3 amoled display|bt calling|25+...,0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/s/8/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-original-imagvp24cft24djt.jpeg?q=70,0,955,0.0,0,0,ultron diamond edition 2 straps super amoled display se...,0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/k/h/49-t800-ultra-blk-a-android-ios-clubclassy-yes-original-imahaz4nbm9jneqz.jpeg?q=70,0,491,1.9,0,0,clubclassy t800 ultra mini calling smartwatch display f...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/d/w/49-edge-lite-pink-003-android-ios-qamanta-yes-original-imahgx3yczzp7wx9.jpeg?q=70,0,861,1.9,0,0,"punnkfunnk edge-lite | 1.99 "" amoled display | bt calli...",0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/i/y/49-h9-lumina-maroon-strap-watch-android-ios-qamanta-yes-original-imahgx3yjczryhfu.jpeg?q=70,0,879,1.9,0,0,"melbon h9 maroon | 1.99 "" amoled display | bt calling |...",0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/l/f/49-h9-lumina-green-strap-watch-ios-thriftoria-enterprises-yes-original-imahm9rbtkvm38kc.jpeg?q=70,0,888,0.0,0,0,"melbon bluetooth calling smartwatch metal body, 120+ sp...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/w/j/44-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-9-original-imah2u9dzggxn2an.jpeg?q=70,0,1251,0.0,0,0,"mynx trendy latest gen9 smartwatch, golden & pink strap...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/m/5/q/-original-imah4ghckzfa7xfu.jpeg?q=70,0,3499,1.1,0,0,noise grace women's collection 1.1 amoled display with ...,0,1,0,0,0,1,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/r/i/x/1-99-android-ios-i20-ultra-8-watch-bluetooth-call-reteck-yes-original-imahfkfp7ugstzug.jpeg?q=70,0,830,0.0,0,0,pankaj enterprises new 2024 i20 ultra smart watch smart...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/9/o/49-gen-9-android-ios-ekam-trader-yes-original-imah9dqg5k6cxptx.jpeg?q=70,0,1244,0.0,0,0,ekam trader gen 9 smartwatch smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/m/r/i/35-a-b-round-pink-active-2-android-ios-gamesir-yes-original-imahm5e6b6wrfy8g.jpeg?q=70,0,1349,0.0,0,0,"gamesir active 2 round stay connected with youtube, fac...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/9/0/49-gen-9-watch-enw-android-ios-oxilag-yes-original-imahcq3deccbzc3g.jpeg?q=70,0,983,0.0,0,0,oxilag stylish gen9 smart watch for women with two stra...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/l/f/49-gen9-android-ios-mvc-enterprise-yes-original-imahaqhzdxmyar9h.jpeg?q=70,0,1246,0.0,0,0,mvc enterprise gen9 smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/0/7/y/35-e-9-round-grey-activ-2-android-ios-gamesir-yes-original-imahm2zzzxpyntd5.jpeg?q=70,0,1349,0.0,0,0,gamesir active 2 grey round stay connected with health ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/p/g/44-i20-smart-watch-s8-4g-system-t800-ultra-gamming-earbuds-t6-original-imah4crcxnkbfugt.jpeg?q=70,0,761,0.0,0,0,k k enterprises i20 smart watch & s8 4g system t800 ult...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/r/i/x/1-99-android-ios-i20-ultra-8-watch-bluetooth-call-reteck-yes-original-imahfkfp7ugstzug.jpeg?q=70,0,756,0.0,0,0,vishaq i20 smart watch & s8 4g system t800 ultra & gamm...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/p/g/44-i20-smart-watch-s8-4g-system-t800-ultra-gamming-earbuds-t6-original-imah4crcxnkbfugt.jpeg?q=70,0,738,0.0,0,0,zdea i20 smart watch & s8 4g network android system t80...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/w/b/46-48-f184ppsp71254-android-ios-pa-maxima-yes-original-imah46knvrpmhspu.jpeg?q=70,0,1999,1.8,0,0,"pa maxima max pro fortune 1.83"" ultra hd display, bt ca...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/r/i/x/1-99-android-ios-i20-ultra-8-watch-bluetooth-call-reteck-yes-original-imahfkfp7ugstzug.jpeg?q=70,0,768,0.0,0,0,siacart i20 smart watch & s8 4g system t800 ultra & gam...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/n/8/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-original-imahyjttag2jyyvz.jpeg?q=70,0,1236,0.0,0,0,"mynx trendy latest gen9 smartwatch, golden & pink strap...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/l/o/-original-imagq68fk4fsbyhh.jpeg?q=70,0,4099,2.5,0,0,fire-boltt blizzard 32.5mm (1.28) luxury watch with bt ...,0,0,0,0,0,3,32.5,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/7/v/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-1-original-imagwsbz73yuhpma.jpeg?q=70,0,926,0.0,0,0,"nikki trades trendy latest gen9 smartwatch, golden & pi...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/y/t/43-nfw700221-android-ios-nervfit-yes-original-imahczcq7esvzzys.jpeg?q=70,0,1158,1.8,0,0,"nervfit pulse, 1.83"" truecolor+ hd display, fitness, hr...",0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/l/6/49-2-t800ultra-smartwatch-android-ios-satyam-traders-no-original-imah4gvmgj662mj8.jpeg?q=70,0,483,0.0,0,0,wookt t800 ultra smart watch with bluetooth calling sma...,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/d/l/44-gen-9-model-smartwatch-the-next-generation-of-women-android-original-imah4crcmjetbfgw.jpeg?q=70,0,1269,0.0,0,0,sgg new gen 9 model fitness health music smartwatch the...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/g/6/m/esportic-new-launched-gen9-diamond-edition-round-rose-gold-watch-original-imagwbb3jq4zbaff.jpeg?q=70,0,1291,0.0,0,0,oxilag gen9 with dual straps calling notification water...,1,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/r/i/x/1-99-android-ios-i20-ultra-8-watch-bluetooth-call-reteck-yes-original-imahfkfp7ugstzug.jpeg?q=70,0,791,0.0,0,0,k k enterprises i20 ultra fashionable look smart watch ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/0/m/39-i8-blk-dial-pink-strap-c1-69-android-ios-gamesir-yes-original-imahgqf43bfyhbbn.jpeg?q=70,0,679,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/0/5/39-w-active2-s-pink-android-ios-wtg-yes-original-imahaxxcerunv3ea.jpeg?q=70,0,1318,0.0,0,0,"wtg active 2 premium round smartwatch with bt calling, ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/x/b/-original-imagzeqqq3zvsmvf.jpeg?q=70,0,2299,1.3,0,0,lifelong amber 1.39'' premium luxury for women amoled d...,0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/k/w/39-i8-pink-new-theme-ab-7-android-ios-wtg-yes-original-imahgpr8qrhrdmk4.jpeg?q=70,0,691,1.5,0,0,"wtg i8 pink 1.54"" hd display bluetooth calling, notific...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/p/6/z/44-android-ios-gen-9-diamond-bluetooth-smart-watch-for-mens-and-original-imah27u9rf4gaqd3.jpeg?q=70,0,1291,0.0,0,0,dmtrand gen 9 smartwatch with two straps orignal qualit...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/d/l/44-gen-9-model-smartwatch-the-next-generation-of-women-android-original-imah4crcmjetbfgw.jpeg?q=70,0,986,0.0,0,0,zdea gen 9 model fitness health music smartwatch: the n...,0,0,0,0,0,0,1.8,7
1,0,1,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/r/e/45-21-series10-calling-fitness-heart-rate-tracking-kids-girls-original-imahdqmfg3gzfu69.jpeg?q=70,0,688,2.3,0,0,relelsetech series10 calling fitness heart rate trackin...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/n/l/-original-imagt3ngyujbpm2g.jpeg?q=70,0,1499,1.9,0,0,"pa maxima max pro spire 1.96'' hd display bt calling, 6...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/a/8/44-gen-8-model-fitness-health-music-smartwatch-the-next-original-imah3a8hwgrfstez.jpeg?q=70,0,1330,0.0,0,0,yash enterprises gen 8 model fitness health music smart...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/4/f/39-i8-pink-a1-69-00a-android-ios-techio-yes-original-imahag9adyncryej.jpeg?q=70,0,679,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/7/c/39-h9-pink-69-android-ios-gamesir-yes-original-imah6g5bn2pzvvz6.jpeg?q=70,0,876,2.0,0,0,gamesir h9 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/n/a/t/amoled-no-regular-14-yes-yes-xmsh15hm-android-ios-mi-yes-original-imahe6gpzqdkauhs.jpeg?q=70,0,2785,4.2,0,0,mi smart band 6 - india's no.1 fitness band,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/a/s/g/amoled-no-regular-14-yes-yes-xmsh2ihm-android-ios-mi-yes-original-imahggyhwngah4eg.jpeg?q=70,0,2831,4.2,0,0,trending,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/f/m/x/40-98-galaxy-fit3-android-samsung-yes-original-imahkyzyemyqrwzz.jpeg?q=70,0,6017,0.0,0,0,samsung galaxy fit3 smart band watch | amoled display | 13 days battery | 100+ exercises,0,1,0,0,0,0,1.8,13
0,0,0,https://rukminim2.flixcart.com/image/312/312/jlmmdu80/smart-band-tag/z/y/p/goqiibpv3-goqii-original-imaf8ptt3fkdmpk5.jpeg?q=70,0,3099,3.7,0,0,goqii vital,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/o/1/9/led-no-free-size-72-yes-yes-t10-big-2-09-android-ios-flyhug-yes-original-imah8s6fju4hz9bs.jpeg?q=70,0,653,3.8,0,0,flyhug t10 ultra smart watch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/smartwatch/x/g/w/android-id116-smart-watch-tiseet-original-imafxetagwrcfz8a.jpeg?q=70,0,424,3.3,0,0,rvees id116 plus smart band,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kvmpq4w0/smart-band-tag/i/8/r/led-no-free-2-yes-yes-super-t500-monitor-smart-watch-women-original-imag8hhwe3cryhba.jpeg?q=70,0,1604,0.0,0,0,nkl newly 500+ smart watch waterproof,1,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ktvucnk0/smart-band-tag/r/5/p/tft-lcd-no-free-5-yes-yes-id-116-plus-fitness-band-tracker-watch-original-imag74bvwtbfhkth.jpeg?q=70,0,456,3.3,0,0,cosvo id116 smart band fitness tracker watch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kfr5le80/smartwatch/d/h/f/t55-sports-full-touch-screen-with-calling-android-ios-mdpap-original-imafw4hx2wbwufuf.jpeg?q=70,0,1540,2.7,0,0,nkl call function monitor smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kc3p30w0/smart-band-tag/m/v/c/no-12832885n-no-ios-joyres-yes-original-imaftaxbj4dhvvze.jpeg?q=70,0,173,3.5,0,0,joyres joyres led watch band,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kvmpq4w0/smart-band-tag/i/8/r/led-no-free-2-yes-yes-super-t500-monitor-smart-watch-women-original-imag8hhwe3cryhba.jpeg?q=70,0,1338,3.6,0,0,nkl super t500 monitor smart watch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/b/j/q/led-no-free-4-yes-yes-high-quality-premium-smart-watch-bluetooth-original-imag9ymrm8sku6vf.jpeg?q=70,0,1604,0.0,0,0,nkl smart watch monitor activity tracker,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/n/j/f/led-no-free-4-yes-yes-men-smart-watch-t55-full-display-smart-original-imag9yd8utmdzutg.jpeg?q=70,0,1642,0.0,0,0,nkl dual strap fully display smart watch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kyoqmq80/smart-band-tag/w/n/g/led-no-free-2-yes-yes-smartwatch-085-watch-series-7-bluetooth-original-imagavdespg24ryy.jpeg?q=70,0,1583,0.0,0,0,nkl smartwatch 085 watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/d/p/c/led-no-free-4-yes-yes-bt-call-500-plus-series-6-high-quality-original-imag9ymfecaqk9hz.jpeg?q=70,0,1547,0.0,0,0,nkl smart 500 plus watch serie6 high quality,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/8/n/p/led-no-free-4-yes-yes-fitness-tracker-plus-series-6-smart-watch-original-imag9ygthgh6pu7h.jpeg?q=70,0,1488,2.8,0,0,nkl monitor activity tracker smart watch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kgpg5u80/smartwatch/8/3/h/t-series-android-ios-malaxmi-traders-original-imafwvynfp8uwygv.jpeg?q=70,0,1588,0.0,0,0,nkl monitor smart watch for men,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/312/312/kfh5ifk0/smartwatch/b/z/r/t55-blk-android-motile-original-imafvxzffjxz8ybh.jpeg?q=70,0,1350,0.0,0,0,nkl monitor bluetooth calling smartwatch,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kyoqmq80/smart-band-tag/i/3/z/led-no-free-2-yes-yes-smartwatch-078-watch-series-7-bluetooth-original-imagavd347rfgjwy.jpeg?q=70,0,1960,0.0,0,0,nkl smartwatch i8 pro max watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kw5ag7k0/smart-band-tag/z/l/w/tft-lcd-no-free-size-1-yes-yes-id116-android-ios-mkade-yes-original-imag8wf7yzyq2jgj.jpeg?q=70,0,449,3.3,0,0,mkade id 116 watch,0,0,0,0,0,0,1.8,7
1,0,1,https://rukminim2.flixcart.com/image/312/312/kg15ocw0/smartwatch/g/r/4/w26-series-6-thermometer-385x320-pixel-smartwatch-android-ios-original-imafwcz7dts7xp2r.jpeg?q=70,0,1710,3.2,0,0,nkl heart rate monitor calling smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/5/v/g/led-no-free-4-yes-yes-calling-55-series-6-bluetooth-smartwatch-original-imag9ynxtyxndpjk.jpeg?q=70,0,1814,0.0,0,0,nkl newly 55+ smart watch monitor activity,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwdv3bk0/smart-band-tag/n/d/g/led-no-free-4-yes-yes-newly-full-screen-fully-loading-50-original-imag92s6hjeshhaz.jpeg?q=70,0,1797,0.0,0,0,nkl newly smart watch metal stronger,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ky4qgsw0/smart-band-tag/4/7/e/led-no-free-2-yes-yes-smartwatch-030-watch-series-7-bluetooth-original-imagafuq7ztnxdgd.jpeg?q=70,0,1795,0.0,0,0,nkl smartwatch 030 watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/i/4/q/led-no-free-4-yes-yes-look-55-full-display-smart-watch-fully-original-imag9ychzgdgdhvv.jpeg?q=70,0,1795,0.0,0,0,nkl look 55 full display smart watch loading,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ky4qgsw0/smart-band-tag/p/m/7/led-no-free-2-yes-yes-smartwatch-050-watch-series-7-bluetooth-original-imagafvugjezyqht.jpeg?q=70,0,1795,0.0,0,0,nkl smartwatch 050 watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/e/z/h/-original-imahamwyajf6g3bh.jpeg?q=70,0,1499,1.8,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/z/x/u/-original-imahamwyrynbz4gn.jpeg?q=70,0,1499,1.8,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,1,https://rukminim2.flixcart.com/image/312/312/kwb07m80/smart-band-tag/l/8/c/led-no-free-4-yes-yes-smart-fulldisplay-55-smart-watch-fully-original-imag9ycgqtbutzte.jpeg?q=70,0,1795,0.0,0,0,nkl full heart rate 55 +smart watch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/kwdv3bk0/smart-band-tag/9/6/5/led-no-free-4-yes-yes-waterproof-full-screen-500-smartwatch-original-imag92tagv3y4u6z.jpeg?q=70,0,1795,0.0,0,0,nkl 500+ smart watch app loading monitor,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/y/b/v/44-t55-pink-watch-a-android-ios-tunifi-yes-original-imah5f6jnvggw8un.jpeg?q=70,0,697,0.0,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/b/l/b/39-active-2-pro-black-android-ios-gamesir-yes-original-imaheyayzpyzf828.jpeg?q=70,0,1318,3.7,0,0,add to compare,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ky4qgsw0/smart-band-tag/j/6/j/led-no-free-2-yes-yes-smartwatch-025-watch-series-7-bluetooth-original-imagafuukxtp9whn.jpeg?q=70,0,1795,0.0,0,0,nkl smartwatch 025 watch series 7 bluetooth,0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smart-band-tag/t/o/l/-original-imahjhyfzyvs2mpp.jpeg?q=70,0,3999,3.7,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/jaij3bk0/smart-band-tag/r/e/h/sm-r365nzkainu-samsung-original-imafy2jfbcnygcgg.jpeg?q=70,0,8999,4.3,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/ku1k4280/smart-band-tag/f/g/x/tft-lcd-no-free-size-yes-yes-rmw2010-android-ios-realme-yes-original-imag78whgn6rumu9.jpeg?q=70,0,2999,1.4,0,0,currently unavailable,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/312/312/xif0q/smartwatch/7/t/v/44-lumina-pro-black-02-android-ios-gamesir-yes-original-imahgj8ab5pxr6wh.jpeg?q=70,0,1328,3.5,0,0,add to compare,0,0,0,0,0,0,1.8,7
